description,rating,format,genre
인체실험을 하던 어떤시설에서 탈출에 성공한 두 명의 소년 소녀가 있었다 소년의 나이는 살 한진우 소녀는 살 한채영으로 그 둘은 서로 의지하며 피가 이어진 가족 못지않게 끈끈한 인연으로 삶을 살아가고 있다년 뒤 왕따를 당했던 진우가 학교를 자퇴하고 카페알바를 하던 도중 자신을 따돌린 친구들과 우연히 만나 다시 트라우마를 겪고 밖을 나가지 못한다 그 모습을 보던 누나 한채영은 그들에게 진우에게 사과하길 부탁하지만 거절하고 폭력을 휘두르는데 그 순간 괴물로 변해 그들을 모조리 죽인다그런 누나를 본 진우는 누나에게 죽을 위기에 빠지는데,8.09,story,drama
어릴 적부터 수영을 해온  해미는 중가 되면서 키가 자라지 않는다는 신체적 한계 때문에 슬럼프에 빠져있다 그런데 재능과 신체성격 등 모든 것을 다 갖춘 천재 하늘이 전학을  오고 둘은 대회 출전권을 놓고 경쟁하게 된다,9.5,story,drama
우리가 서로의 음식을 욕하는 이유는윤리의 문제일까요 이해의 문제일까요매주 금요일 연재,9.86,story,drama
망해버린 패션 브랜드 비기를 명의 대 청년들과 명의 대 청소년들이 함께 만들면서 겪는 일들로 인해 같이 성장하고 위로하는 이야기,8.78,story,drama
비현실적인 여주인공 차윤하의 현실적 하이틴 로맨스 매주 수요일 오후 시 연재,9.78,story,drama
좀비 소녀와 인간 남자의 이야기,9.86,story,drama
개성공단으로 파견된 주인공 무사고팀장의 좌충우돌 공단 적응기 실화 중심 작가의 상상력은 덤 가물치매운탕 배달치킨 대동강 맥주 우메기 꿩국수 등을 즐겨먹던 남북측 등장인물들의 소박한 한 끼 이야기매주 화요일 식사하시라요 클릭,9.23,episode,drama
미모 출중 실력 존잘 인성 훌륭무결점 아이돌그룹 아이엠의가차없는 리얼리티 쇼,9.61,story,drama
어느날 갑자기 건물주가 되었다,9.22,story,drama
년차 현직 의사가 직접 그립니다실화를 바탕으로 만들어집니다,9.85,episode,drama
잘 곳을 찾아헤매던 가출청소년 다섯은 한 비어있는 집을 발견한다하지만 그 집에는아슬아슬 위험한 가출청소년호러스릴러,9.75,story,drama
단편만화 모음집 자유연재,9.84,omnibus,drama
스물여섯이면 취직하는 게 당연하다고 난 혼자 할 수 있어매주 화요일 연재됩니다,9.46,story,drama
전생의 저주에 걸려 이번 생에서도 고통받는 윤태준과연 이번 생엔 저주를 풀고 평범한 삶을 살 수 있을까,9.35,story,drama
미술학원 보조강사로 근무 년차 이 예승 예비승무원 의늦었지만 승무원의 꿈을 안고 도전하는  리얼 취업뽀개기,9.44,story,drama
내게 찾아온 첫사랑은 빨간 맛이었다,9.85,story,drama
일 후 나는 죽는다매 주 월요일 업데이트됩니다,9.88,story,drama
꼴통 학생 한별이 엘리트 반에 들어가면서 발생하는 해프닝,9.83,story,drama
수컷  상남자가 예뻐지기 시작한다,9.59,story,drama
첫사랑 곁에 완벽한 인간이 있다도망치려는 나에게 어느날 그 녀석이 황당한 제안을 하는데진지하게 하는 말이야 자유연재입니다,9.59,story,drama
인간소녀에게 첫눈에 반한 염라대왕수없이 고백해보지만 매번 차이기 일수하지만 이대로 포기하지 않는다과연 염라대왕은 인간소녀와의 사랑을 이룰수 있을까,9.52,story,drama
연애하고픈 자들의 필수지침서모쏠들의 바이블 눈물없이는 볼 수 없는 감동의 모쏠탈출기이 만화 하나면 당신도 할 수 있다 연애,8.14,story,drama
운명을 믿지 않는 취준생 청년 명훈에게 어느 날 폴라로이드 카메라가 생긴다그런데 이 폴라로이드는 평범한 카메라가 아닌 사진에 찍힌 사람과 재회하게 되는 능력을 가지고 있는 카메라였다 명훈은 폴라로이드를 통해 여러 인연과 운명을 만들게 되는데매주 일요일 오후 시 업로드,9.8,story,drama
소원을 이뤄주는 돌 지금과는 다른 삶을 살고싶은 소년의 사투 자유연재,9.86,story,drama
하루하루 빚을 갚으며 살아가던 소년 오지화 자신의 억 빚을 갚아준다는 조건에 절망을 먹는 마인의 수상한 가게에서 일하게 되는데,9.89,story,drama
단 하루 할로윈이 되면 인간세계와 다른세계의 문이 열린다 그때 죽은 사람들의 영혼을 회수하기 위해 다른 세상에서 건너오는 사람들이 있는데 그 중 한 명이 바로 포피라는 소녀이다 포피는 몇년 전부터 에이든이라는 소년의 영혼을 회수하기 위해 같이 지내왔는데  그동안 정이 든 것인지 계속 망설이게 된다 과연 포피는 회수를 할 수 있을까,9.89,story,drama
노예의 신분으로 리콜시스템에 의해 사망한 이백 눈을 떠보니  동족으로 보이는 사람이 나를 쳐다보고 있었다 초반과 분량차이가 다소 있음,9.69,episode,drama
인생 패배자 고덕봉 현실에서 도망쳐 온 폐가의 귀신으로 거듭나며 제 의 인생을 찾는 듯 하다,9.62,story,drama
폰을 사용하는게 당연한 머지않은 일상의 이야기,9.82,episode,drama
새양앞에 나타난 이상한녀석 색있는 사람들이 만들어나가는 예술대학교속 로맨스자유연재,9.89,story,drama
요괴와 인간이 공존하는 세상   악을 벌하기 위해 삼장과 오공이 벌이는 대모험극,9.69,story,drama
매달 일 일 격주 연재저주받은 반지를 끼게 된 천지영 귀신이 보이게 되면서 한을 풀어주게 된다저기요 내 꿈도 못이루었는 뭐 오천만원 그럼 오케이,9.67,story,drama
인기 없음 명망 없음 비전 없음 폐부 직전의 은하여고 육상부에서 벌어지는 다섯 소녀의 좌충우돌 성장기 매주 목요일 오후 시,9.79,story,drama
평생 아싸의 삶을 살아온 남자 그러나 몇 년 뒤 그의 삶은 도 변해있었다그를 변하게 만든 그 사건 그리고 변한 삶에 적응해가는 남자의 이야기,8.27,story,drama
죽은 언니가 유령이 되어 돌아왔다매주 토요일 오후 시에 업데이트됩니다,9.84,story,drama
이룬것 보다 이루고 싶은게 더 많은 삼십대의 우리들 우리 정말 행복해 질 수 있을까,8.67,story,drama
독서와 소설 쓰기가 취미인 살 소년 김영길 어느 날 옆반 소녀가 영길의 소설을 읽고 반해 소설을 출판하자는 제안을 한다,9.77,story,drama
가장 행복한 소녀와 소녀의 행복을 노리는 바이러스그리고 행복을 빼앗긴 소년의 이야기,9.86,story,drama
학교 괴담 그리고 사라지는 아이들환상에 홀려 사라진 아이들을 찾아야 한다소심한 영매 태경과 괴팍한 퇴마사 승하 그리고 아이들을 둘러싼 학교 괴담 미스터리 판타지,9.89,episode,drama
다치고 상처받고 체념하고 있었어도 한 번쯤은 해보고 싶었던 진득한 사랑 나는 팔자가 아닌가보다 하던 차에 예상치 못한 만남을 갖게 되는데 과연 이번에는 사랑일까,9.8,story,drama
스물아홉살 년 차 공시생 윤초롱 공무원 시험만 합격하면 꽃길 시작일 거라 굳게 믿었지만 힘들게 들어간 사회복지 공무원의 세계는 생각보다 만만치 않은데다섯 남녀의 일과 사랑 이야기 자유 연재,9.71,story,drama
갑작스런 소행성 충돌로 지구는 초토화되고 대다수의 인간은 식인 괴물이 되어버렸다 주변 사람들의 무관심으로 줄곧 암울한 삶을 살아온 소년은 기적적으로 살아남아 한 소녀와 함께 기묘한 모험을 시작한다,9.62,story,drama
강가네 사남매가 사는 이야기,9.9,omnibus,drama
공수혁여의 동운학원 쩜오반 학원로맨스,9.89,story,drama
전송이용자 된 성태와 그의 딸 정윤그런데 어느날 정윤은 전송기계 안으로 사라지는데매달 일 업데이트,9.23,story,drama
노빠꾸 열혈 여고생 문시아는 배우지망생인 짝남을 따라 연기학원에 등록하는데 네 웹드라마 오디션이요 저 등록한지 이틀밖에 안됐는데요 본격 연기 먼치킨 성장물 개봉박두,9.59,story,drama
웹툰동아리에서 펼쳐지는 고등학생들의 풋풋하고 애틋한 짝사랑성장드라마,9.7,story,drama
어느 날 내가 바라던 꿈속에 갇혀버렸다,9.74,story,drama
감염력이 높은 분노 바이러스가 퍼지고 있는 년대 서울 그러나 사람들은 확진자 안전문자를 무시하며 일상생활을 이어나가고 있다 패스트푸드점 알바생 옥하나는 친부가 아닌 이혼한 아버지를 거부하며 살고 있다 그런 하나 주변에 분노 바이러스 확진자가 하나 둘 발생하며 그녀의 일상은 극단적으로 변하기 시작하는데,9.37,story,drama
여자같은 남자 윤이나에게 일어날 수 있는 일들 금요일 연재,9.52,story,drama
하신대학교 아싸의 대명사 이강우는 의문의 계약으로 인해재벌급 재력과 고급코디를 통해 핵인싸로 거듭나게된다그리고 이강우의 목표는 더 높은 총학생회로 향하게 되는데,8.88,story,drama
성공 외에는 아무것도 필요없다 자발적 외톨이 강하나의 성장기록기청춘갱신 업로드 일정은 공모전 준비로 인해 당분간 월회 주기로 됩니다 자세한 업로드 일자는 작가의 말 참고 부탁드려요,9.69,story,drama
귀신을 보지 못하는 저승사자 김진과 년 묵은 일미호 박기웅의 일방적인 협업관계 이야기,9.69,episode,drama
꿈에 나오는 그녀는 누구일까,9.54,story,drama
건축만화  맞춤형아파트프로젝트,9.82,omnibus,drama
나의 세상은 너를 만난 순간부터 어긋나기 시작했다,9.87,story,drama
누군가의 이별 이야기,9.84,episode,drama
물 속에서 괴물들이 출몰하고 인류는 바다에서 멀어져 생활하기를 몇 년째 그 속에서 카브르와 마야는 호기심과 희망을 가지고 모험을 떠나기로 약속한다  격주연재,9.89,story,drama
조금만 기다려 곧 내가 있는 이 칠흑과도 같은 심연이 널 삼켜버릴테니 감옥 범죄 스릴러,9.49,story,drama
아이돌 연습생 고영신의 고군분투,9.85,story,drama
사랑과 사람을 통해 진정한 어른이 되어가는 세 여자의 이야기,9.89,story,drama
남자 목소리를 가지고 있는 성우 승아와 줄곧 성우를 동경한 남식 그리고 꿀성대 보컬 성연의 이야기  자유 연재,9.9,story,drama
아르바이트를 하며 마지막 방학을 만끽하는 대학교 학년 다솜의 일상에 초통령 아이돌 슈가보이즈의 멤버 동하가 등장한다 고등학교 이후로 아이돌에 관심 없던 다솜에게아이돌의 삶이 전부인 줄 아는 치기 어린 살 소년 동하에게지나치게 달콤한 이야기가 시작된다,9.85,story,drama
소중한 이를 잃은 사람들의 아픔 그리고 지워낼수 없는 후회 각자의 방식으로 그들은 계절을 견디고 있다매주 일요일 낮 업로드 ,9.84,story,drama
과거 용사와 동료들은 마왕으로부터 세상을 구한다 그로부터 년 후끝나지 않은 용사와 동료들의 이야기,9.72,story,drama
벗어나고 싶은 여자와 머물고 싶은 남자의 이야기  격주 금요일 연재입니다,9.64,story,drama
천재과학자 시현이 만든 세계 뉴 라이프 이를 이용한 정부의 거대한 음모 앞에서 그녀는 자신의 뉴 라이프를 되찾아오고자 결심한다 네 명의 여자가 뜻을 모은다 그들이 만든 소설 여름에 내린 서리를 이용하기로,9.1,story,drama
년 네오 서울에서 활동하는 수사관 정키들의 어드벤처,9.35,omnibus,drama
이유를 알 수 없는 살인사건과 새로온 전학생그리고 기이한 광경을 목격한 건우의 마음속에 의심의 싹이 트기 시작한다  이 비극의 끝은 어디인가,9.45,story,drama
중 여름방학이 끝나고 길초롱은 달라졌다 머리색이 녹색으로,9.82,story,drama
퓨전 뮤직 액션,9.16,story,drama
무한 긍정의 도시 녹람시 모두가 행복한 이 바다마을 행복하지 않은 소녀 주리는 할 수 있는 수단을 전부 동원해 이 도시를 탈출하고자 한다 그러던 그의 앞에 의문의 괴력소녀 상은이 나타나는데 매주 금요일 연재,9.84,story,drama
고등학교 농구부의 성장이야기매주 토요일 업로드합니다,9.54,story,drama
최고의 고등학생 소설가였던 윤하하지만 한 사람의 공백으로 아무것도 할 수 없게 된다그런 윤하 주변의 빈자리가 하나 둘 메꿔지는데,9.13,story,drama
지금 여러분들이 살아가는 일상생활 속에도 판타지는 있습니다,9.6,story,drama
흔히 알고 있는 초능력은 어디서 온 것일까 그리고 그것은 정말로 존재하는 것일까 초능력의 기원과 그것을 둘러싼 이야기 대한민국 세기 초능력을 발현 시키기 위해 존재했던 기관과 그곳 관련된 사람들에게 어떤 일들이 벌어져 왔을까  매주 화요웹툰 입니다,8.77,story,drama
왼쪽 일부가 얼어버리는 희귀병에 걸린 최아로 세상에서 차가운 것을 제일 싫어하는 류향기 그리고 그런 향기 옆을 항상 지켜주는 주요한 그리고청춘드라마 매주 금요일 오후시,8.84,story,drama
